,Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
1397,17606,192.168.50.6-4.2.2.4-56088-53-17,192.168.50.6,56088,4.2.2.4,53,17,2018-11-03 09:34:23.182441,20895,2,2,86.0,118.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,9763.101220387653,191.43335726250302,6965.0,12059.403758063665,20890.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.71667863125151,95.71667863125151,43.0,59.0,49.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1398,40596,192.168.50.6-4.2.2.4-57014-53-17,192.168.50.6,57014,4.2.2.4,53,17,2018-11-03 09:34:23.379150,20784,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6351.039260969977,192.4557351809084,6928.0,11994.451842414475,20778.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.2278675904542,96.2278675904542,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1399,12196,192.168.50.6-4.2.2.4-63058-53-17,192.168.50.6,63058,4.2.2.4,53,17,2018-11-03 09:34:23.379371,66214,2,2,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,2597.637961760353,60.41018515721751,22071.333333333336,38224.34060037312,66209.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,30.20509257860876,30.20509257860876,35.0,51.0,41.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1400,82632,192.168.50.6-4.2.2.4-62236-53-17,192.168.50.6,62236,4.2.2.4,53,17,2018-11-03 09:34:23.379504,65517,2,2,62.0,118.0,31.0,31.0,31.0,0.0,59.0,59.0,59.0,0.0,2747.378542973579,61.05285651052398,21839.0,37821.06144729415,65511.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,30.52642825526199,30.52642825526199,31.0,59.0,42.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,52.75,31.0,59.0,40,0,0,0,0,0,0,2,62,2,118,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1401,182070,192.168.50.6-4.2.2.4-60363-53-17,192.168.50.6,60363,4.2.2.4,53,17,2018-11-03 09:34:23.400605,20824,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6338.839800230504,192.0860545524395,6941.333333333334,12017.545894787892,20818.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.04302727621977,96.04302727621977,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1402,142729,192.168.50.6-8.8.8.8-63058-53-17,192.168.50.6,63058,8.8.8.8,53,17,2018-11-03 09:34:23.404134,45818,2,2,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,3753.983150726789,87.3019337378323,15272.666666666668,26447.838500212703,45812.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,43.65096686891615,43.65096686891615,35.0,51.0,41.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1403,117908,192.168.50.6-8.8.8.8-62236-53-17,192.168.50.6,62236,8.8.8.8,53,17,2018-11-03 09:34:23.404222,65623,2,2,62.0,118.0,31.0,31.0,31.0,0.0,59.0,59.0,59.0,0.0,2742.940737241516,60.954238605367024,21874.333333333336,37882.260562608106,65617.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,30.477119302683512,30.477119302683512,31.0,59.0,42.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,52.75,31.0,59.0,40,0,0,0,0,0,0,2,62,2,118,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1404,113476,192.168.50.6-4.2.2.4-50263-53-17,192.168.50.6,50263,4.2.2.4,53,17,2018-11-03 09:34:23.422057,20827,2,2,60.0,92.0,30.0,30.0,30.0,0.0,46.0,46.0,46.0,0.0,7298.218658472177,192.05838574926776,6942.333333333334,12021.00999639104,20823.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.02919287463388,96.02919287463388,30.0,46.0,36.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,45.5,30.0,46.0,40,0,0,0,0,0,0,2,60,2,92,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1405,13951,192.168.50.6-4.2.2.4-59463-53-17,192.168.50.6,59463,4.2.2.4,53,17,2018-11-03 09:34:23.443358,21035,2,2,60.0,92.0,30.0,30.0,30.0,0.0,46.0,46.0,46.0,0.0,7226.051818397907,190.15925837889233,7011.666666666666,12140.2327956812,21030.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.07962918944617,95.07962918944617,30.0,46.0,36.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,45.5,30.0,46.0,40,0,0,0,0,0,0,2,60,2,92,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1406,123783,192.168.50.6-4.2.2.4-54360-53-17,192.168.50.6,54360,4.2.2.4,53,17,2018-11-03 09:34:23.445475,21056,2,2,68.0,158.0,34.0,34.0,34.0,0.0,79.0,79.0,79.0,0.0,10733.282674772036,189.9696048632219,7018.666666666666,12154.089202130011,21053.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,94.98480243161094,94.98480243161094,34.0,79.0,52.0,24.647515087732486,607.5,0,0,0,0,0,0,0,0,1.0,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1407,174518,192.168.50.6-4.2.2.4-58288-53-17,192.168.50.6,58288,4.2.2.4,53,17,2018-11-03 09:34:23.445996,21073,2,2,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,8162.103165187679,189.81635267878326,7024.333333333334,12163.904156697938,21070.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,94.90817633939163,94.90817633939163,35.0,51.0,41.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1408,66618,192.168.50.6-4.2.2.4-60501-53-17,192.168.50.6,60501,4.2.2.4,53,17,2018-11-03 09:34:23.465050,20980,2,2,60.0,170.0,30.0,30.0,30.0,0.0,85.0,85.0,85.0,0.0,10962.821734985702,190.6577693040992,6993.333333333334,12109.344587273636,20976.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.32888465204958,95.32888465204958,30.0,85.0,52.0,30.124740662784138,907.5,0,0,0,0,0,0,0,0,1.0,65.0,30.0,85.0,40,0,0,0,0,0,0,2,60,2,170,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1409,81444,192.168.50.6-4.2.2.4-52479-53-17,192.168.50.6,52479,4.2.2.4,53,17,2018-11-03 09:34:23.467226,20988,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,10101.0101010101,190.5850962454736,6996.0,12114.829383858445,20985.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.2925481227368,95.2925481227368,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1410,139599,192.168.50.6-4.2.2.4-60059-53-17,192.168.50.6,60059,4.2.2.4,53,17,2018-11-03 09:34:23.467690,64660,2,2,70.0,126.0,35.0,35.0,35.0,0.0,63.0,63.0,63.0,0.0,3031.240334055057,61.86204763377668,21553.333333333336,37327.13828213105,64655.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,30.93102381688834,30.93102381688834,35.0,63.0,46.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,57.75,35.0,63.0,40,0,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1411,114534,192.168.50.6-4.2.2.4-61979-53-17,192.168.50.6,61979,4.2.2.4,53,17,2018-11-03 09:34:23.486855,71225,2,2,82.0,276.0,41.0,41.0,41.0,0.0,138.0,138.0,138.0,0.0,5026.325026325027,56.16005616005617,23741.666666666664,41117.442799052245,71220.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,28.080028080028075,28.080028080028075,41.0,138.0,79.8,53.12908807800111,2822.7,0,0,0,0,0,0,0,0,1.0,99.75,41.0,138.0,40,0,0,0,0,0,0,2,82,2,276,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1412,176874,192.168.50.6-4.2.2.4-49167-53-17,192.168.50.6,49167,4.2.2.4,53,17,2018-11-03 09:34:23.488900,20856,2,2,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,11315.688530878404,191.7913310318374,6952.0,12036.887097584657,20851.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.89566551591871,95.89566551591871,45.0,73.0,56.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,70.25,45.0,73.0,40,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1413,3361,192.168.50.6-8.8.8.8-60059-53-17,192.168.50.6,60059,8.8.8.8,53,17,2018-11-03 09:34:23.493812,45354,2,2,70.0,126.0,35.0,35.0,35.0,0.0,63.0,63.0,63.0,0.0,4321.559289147594,88.19508753362439,15118.0,26179.94795640358,45348.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,44.097543766812194,44.097543766812194,35.0,63.0,46.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,57.75,35.0,63.0,40,0,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1414,185122,192.168.50.6-8.8.8.8-61979-53-17,192.168.50.6,61979,8.8.8.8,53,17,2018-11-03 09:34:23.513773,48026,2,2,82.0,276.0,41.0,41.0,41.0,0.0,138.0,138.0,138.0,0.0,7454.295589888809,83.28821888143922,16008.666666666668,27724.35992648583,48022.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,41.64410944071961,41.64410944071961,41.0,138.0,79.8,53.12908807800111,2822.7,0,0,0,0,0,0,0,0,1.0,99.75,41.0,138.0,40,0,0,0,0,0,0,2,82,2,276,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1415,118281,192.168.50.6-4.2.2.4-53112-53-17,192.168.50.6,53112,4.2.2.4,53,17,2018-11-03 09:34:23.559194,24125,2,2,116.0,252.0,58.0,58.0,58.0,0.0,126.0,126.0,126.0,0.0,15253.886010362692,165.80310880829015,8041.666666666666,13925.9771769644,24122.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,82.90155440414506,82.90155440414506,58.0,126.0,85.2,37.24513391035129,1387.1999999999994,0,0,0,0,0,0,0,0,1.0,106.5,58.0,126.0,40,0,0,0,0,0,0,2,116,2,252,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1416,541,192.168.50.8-74.208.236.171-59659-80-6,74.208.236.171,80,192.168.50.8,59659,6,2018-11-03 09:34:25.899394,219,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,109589.0410958904,18264.8401826484,73.0,65.18435395092905,128.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,45.5,62.93250352560272,90.0,1.0,0,0,0,0,20,60,4566.2100456621,13698.6301369863,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,1892,16373,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1417,150805,192.168.50.8-74.208.236.171-59659-80-6,192.168.50.8,59659,74.208.236.171,80,6,2018-11-03 09:34:25.899614,55098,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,326.6906239790918,54.44843732984863,27549.0,38955.926789129284,55095.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,20,40,18.149479109949546,36.29895821989909,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,16373,1892,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1418,550,172.217.6.194-192.168.50.6-80-54960-6,192.168.50.6,54960,172.217.6.194,80,6,2018-11-03 09:34:26.909135,40840,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,293.8295788442703,48.97159647404505,40840.0,0.0,40840.0,40840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,24.485798237022525,24.485798237022525,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,258,238,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1419,551,192.168.50.6-74.208.236.171-54947-80-6,192.168.50.6,54947,74.208.236.171,80,6,2018-11-03 09:34:26.909222,54847,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,218.7904534432148,36.465075573869136,54847.0,0.0,54847.0,54847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.232537786934568,18.232537786934568,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1420,552,192.168.50.6-74.208.236.171-54945-80-6,192.168.50.6,54945,74.208.236.171,80,6,2018-11-03 09:34:26.909224,55092,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,217.81746896101063,36.302911493501774,55092.0,0.0,55092.0,55092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.151455746750887,18.151455746750887,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1421,554,192.168.50.6-74.208.236.171-54944-80-6,192.168.50.6,54944,74.208.236.171,80,6,2018-11-03 09:34:26.909320,55000,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,218.1818181818182,36.36363636363637,55000.0,0.0,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.181818181818183,18.181818181818183,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1422,553,192.168.50.6-74.208.236.171-54943-80-6,192.168.50.6,54943,74.208.236.171,80,6,2018-11-03 09:34:26.909323,54995,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,218.20165469588142,36.36694244931357,54995.0,0.0,54995.0,54995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.183471224656785,18.183471224656785,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1423,549,192.168.50.6-104.27.180.86-54942-80-6,192.168.50.6,54942,104.27.180.86,80,6,2018-11-03 09:34:26.909376,15146,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,792.2883929750428,132.0480654958405,15146.0,0.0,15146.0,15146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,66.02403274792024,66.02403274792024,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,29,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1424,555,192.168.50.6-74.208.236.171-54946-80-6,192.168.50.6,54946,74.208.236.171,80,6,2018-11-03 09:34:26.909377,54946,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,218.39624358461037,36.39937393076839,54946.0,0.0,54946.0,54946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.1996869653842,18.1996869653842,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1425,184128,192.168.50.6-104.27.180.86-54942-80-6,104.27.180.86,80,192.168.50.6,54942,6,2018-11-03 09:34:26.924523,209,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,86124.4019138756,14354.066985645932,104.5,143.5426765808691,206.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,20,40,4784.6889952153115,9569.37799043062,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,29,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1426,48670,172.217.6.194-192.168.50.6-80-54960-6,172.217.6.194,80,192.168.50.6,54960,6,2018-11-03 09:34:26.949977,179,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,100558.65921787711,16759.77653631285,89.5,123.74368670764582,177.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5586.5921787709485,11173.184357541899,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,238,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1427,107495,192.168.50.6-74.208.236.171-54947-80-6,74.208.236.171,80,192.168.50.6,54947,6,2018-11-03 09:34:26.964072,177,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,101694.91525423726,16949.15254237288,88.5,123.74368670764582,176.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,5649.717514124294,11299.435028248588,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1428,93549,192.168.50.6-74.208.236.171-54945-80-6,74.208.236.171,80,192.168.50.6,54945,6,2018-11-03 09:34:26.964317,142,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,126760.56338028167,21126.76056338028,71.0,98.99494936611666,141.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,7042.253521126761,14084.507042253521,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1429,172055,192.168.50.6-74.208.236.171-54943-80-6,74.208.236.171,80,192.168.50.6,54943,6,2018-11-03 09:34:26.964319,142,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,126760.56338028167,21126.76056338028,71.0,98.99494936611666,141.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,7042.253521126761,14084.507042253521,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1430,38385,192.168.50.6-74.208.236.171-54944-80-6,74.208.236.171,80,192.168.50.6,54944,6,2018-11-03 09:34:26.964322,298,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,60402.68456375839,10067.114093959732,149.0,209.3036072312181,297.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,3355.7046979865772,6711.4093959731545,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1431,53985,192.168.50.6-74.208.236.171-54946-80-6,74.208.236.171,80,192.168.50.6,54946,6,2018-11-03 09:34:26.964363,259,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,69498.0694980695,11583.011583011585,129.5,181.7264427649427,258.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,3861.003861003861,7722.007722007722,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1432,557,192.168.50.6-74.208.236.171-54959-80-6,74.208.236.171,80,192.168.50.6,54959,6,2018-11-03 09:34:36.956524,266,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,90225.56390977443,15037.593984962405,88.66666666666669,84.90779312485594,182.0,16.0,0.0,0.0,0.0,0.0,0.0,84.0,42.0,36.76955262170047,68.0,16.0,0,0,0,0,20,60,3759.398496240601,11278.195488721803,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,1892,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1433,121675,192.168.50.6-74.208.236.171-54959-80-6,192.168.50.6,54959,74.208.236.171,80,6,2018-11-03 09:34:36.956792,54664,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,329.2843553344066,54.880725889067755,27332.0,38650.45665965669,54662.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,18.29357529635592,36.58715059271184,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,255,1892,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
