, Destination Port, Protocol, Fwd Packet Length Std, Packet Length Std, min_seg_size_forward, Label
29454,20160,17,0.0,0.0,20,UDP
29455,17935,17,0.0,0.0,20,UDP
29456,63575,17,0.0,0.0,20,UDP
29457,55530,17,34.06366588218791,32.3156308928048,20,UDP
29458,17402,17,0.0,0.0,20,UDP
29459,1147,17,34.06366588218791,32.3156308928048,20,UDP
29460,40394,17,0.0,0.0,20,UDP
29461,53547,17,0.0,0.0,20,UDP
29462,53699,17,0.0,0.0,20,UDP
29463,3613,17,0.0,0.0,20,UDP
29464,8695,17,24.856923918028684,23.957303290487022,20,UDP
29465,34315,17,0.0,0.0,20,UDP
29466,33765,17,0.0,0.0,20,UDP
29467,29379,17,0.0,0.0,20,UDP
29468,14575,17,0.0,0.0,20,UDP
29469,48996,17,0.0,0.0,20,UDP
29470,19322,17,0.0,0.0,20,UDP
29471,43674,17,0.0,0.0,20,UDP
29472,17929,17,0.0,0.0,20,UDP
29473,54810,17,0.0,0.0,20,UDP
29474,58079,17,0.0,0.0,20,UDP
29475,4558,17,0.0,0.0,20,UDP
29476,19512,17,0.0,0.0,20,UDP
29477,9185,17,0.0,0.0,20,UDP
29478,17559,17,22.516660498395403,21.36117974270148,20,UDP
29479,30880,17,0.0,0.0,20,UDP
29480,1472,17,30.127623275169363,30.703885282298888,20,UDP
29481,58506,17,0.0,0.0,20,UDP
29482,47808,17,0.0,0.0,20,UDP
29483,26155,17,0.0,0.0,20,UDP
29484,21614,17,0.0,0.0,20,UDP
29485,4093,17,35.08845964131227,33.61759743263722,20,UDP
29486,63548,17,35.08845964131227,33.61759743263722,20,UDP
29487,37359,17,35.08845964131227,33.61759743263722,20,UDP
29488,45901,17,0.0,0.0,20,UDP
29489,59748,17,0.0,0.0,20,UDP
29490,32316,17,0.0,0.0,20,UDP
29491,34638,17,35.08845964131227,33.61759743263722,20,UDP
29492,8525,17,0.0,0.0,20,UDP
29493,6718,17,35.08845964131227,33.61759743263722,20,UDP
29494,32984,17,35.08845964131227,33.61759743263722,20,UDP
29495,12062,17,0.0,0.0,20,UDP
29496,38788,17,0.0,0.0,20,UDP
29497,24807,17,35.08845964131227,33.61759743263722,20,UDP
29498,13740,17,0.0,0.0,20,UDP
29499,39223,17,35.08845964131227,33.61759743263722,20,UDP
29500,6535,17,22.516660498395403,21.36117974270148,20,UDP
29501,58877,17,22.516660498395403,21.36117974270148,20,UDP
29502,29099,17,0.0,0.0,20,UDP
29503,52915,17,35.08845964131227,33.61759743263722,20,UDP
29504,16345,17,22.516660498395403,21.36117974270148,20,UDP
29505,1511,17,22.516660498395403,21.36117974270148,20,UDP
29506,7240,17,0.0,0.0,20,UDP
29507,41366,17,30.127623275169363,30.703885282298888,20,UDP
29508,61386,17,35.08845964131227,33.61759743263722,20,UDP
29509,6659,17,35.08845964131227,33.61759743263722,20,UDP
29510,61370,17,35.08845964131227,33.61759743263722,20,UDP
29511,27919,17,22.516660498395403,21.36117974270148,20,UDP
29512,64998,17,0.0,0.0,20,UDP
29513,59062,17,34.06366588218791,32.3156308928048,20,UDP
29514,59092,17,0.0,0.0,20,UDP
29515,48199,17,34.06366588218791,32.3156308928048,20,UDP
29516,45504,17,34.06366588218791,32.3156308928048,20,UDP
29517,19602,17,34.06366588218791,32.3156308928048,20,UDP
29518,10686,17,34.06366588218791,32.3156308928048,20,UDP
29519,11881,17,34.06366588218791,32.3156308928048,20,UDP
29520,13708,17,0.0,0.0,20,UDP
29521,47506,17,34.06366588218791,32.3156308928048,20,UDP
29522,10151,17,22.516660498395403,21.36117974270148,20,UDP
29523,31475,17,22.516660498395403,21.36117974270148,20,UDP
29524,58736,17,22.516660498395403,21.36117974270148,20,UDP
29525,2602,17,35.08845964131227,33.61759743263722,20,UDP
29526,53547,17,22.516660498395403,21.36117974270148,20,UDP
29527,53699,17,22.516660498395403,21.36117974270148,20,UDP
29528,17618,17,35.08845964131227,33.61759743263722,20,UDP
29529,17935,17,22.516660498395403,21.36117974270148,20,UDP
29530,17402,17,22.516660498395403,21.36117974270148,20,UDP
29531,24337,17,35.08845964131227,33.61759743263722,20,UDP
29532,40394,17,22.516660498395403,21.36117974270148,20,UDP
29533,3613,17,22.516660498395403,21.36117974270148,20,UDP
29534,34315,17,22.516660498395403,21.36117974270148,20,UDP
29535,34707,17,35.08845964131227,33.61759743263722,20,UDP
29536,13607,17,26.86964871333493,25.95270423564484,20,UDP
29537,29379,17,22.516660498395403,21.36117974270148,20,UDP
29538,38178,17,35.08845964131227,33.61759743263722,20,UDP
29539,62089,17,35.08845964131227,33.61759743263722,20,UDP
29540,48996,17,22.516660498395403,21.36117974270148,20,UDP
29541,34540,17,35.08845964131227,33.61759743263722,20,UDP
29542,35283,17,35.08845964131227,33.61759743263722,20,UDP
29543,54810,17,22.516660498395403,21.36117974270148,20,UDP
29544,64088,17,0.0,0.0,20,UDP
29545,5380,17,35.08845964131227,33.61759743263722,20,UDP
29546,34363,17,35.08845964131227,33.61759743263722,20,UDP
29547,38531,17,35.08845964131227,33.61759743263722,20,UDP
29548,50070,17,35.08845964131227,33.61759743263722,20,UDP
29549,59757,17,35.08845964131227,33.61759743263722,20,UDP
29550,55541,17,35.08845964131227,33.61759743263722,20,UDP
29551,60892,17,0.0,0.0,20,UDP
29552,51370,17,35.08845964131227,33.61759743263722,20,UDP
29553,22421,17,35.08845964131227,33.61759743263722,20,UDP
29554,48801,17,35.08845964131227,33.61759743263722,20,UDP
29555,61430,17,0.0,0.0,20,UDP
29556,12506,17,0.0,0.0,20,UDP
29557,4558,17,34.06366588218791,32.3156308928048,20,UDP
29558,37830,17,35.08845964131227,33.61759743263722,20,UDP
29559,52598,17,0.0,0.0,20,UDP
29560,27454,17,35.08845964131227,33.61759743263722,20,UDP
29561,58079,17,34.06366588218791,32.3156308928048,20,UDP
29562,39791,17,0.0,0.0,20,UDP
29563,19512,17,34.06366588218791,32.3156308928048,20,UDP
29564,6865,17,0.0,0.0,20,UDP
29565,33781,17,35.08845964131227,33.61759743263722,20,UDP
29566,43454,17,0.0,0.0,20,UDP
29567,5173,17,35.08845964131227,33.61759743263722,20,UDP
29568,55296,17,0.0,0.0,20,UDP
29569,9185,17,22.516660498395403,21.36117974270148,20,UDP
29570,30880,17,22.516660498395403,21.36117974270148,20,UDP
29571,2598,17,0.0,0.0,20,UDP
29572,26155,17,34.06366588218791,32.3156308928048,20,UDP
29573,59748,17,22.516660498395403,21.36117974270148,20,UDP
29574,58506,17,34.06366588218791,32.3156308928048,20,UDP
29575,21614,17,34.06366588218791,32.3156308928048,20,UDP
29576,29633,17,35.08845964131227,33.61759743263722,20,UDP
29577,47808,17,22.516660498395403,21.36117974270148,20,UDP
29578,45901,17,22.516660498395403,21.36117974270148,20,UDP
29579,32316,17,34.06366588218791,32.3156308928048,20,UDP
29580,8525,17,22.516660498395403,21.36117974270148,20,UDP
29581,6921,17,35.08845964131227,33.61759743263722,20,UDP
29582,57927,17,35.08845964131227,33.61759743263722,20,UDP
29583,15816,17,35.08845964131227,33.61759743263722,20,UDP
29584,13740,17,22.516660498395403,21.36117974270148,20,UDP
29585,16973,17,0.0,0.0,20,UDP
29586,26785,17,33.66798677279849,33.79544870158076,20,UDP
29587,46793,17,0.0,0.0,20,UDP
29588,4143,17,35.08845964131227,33.61759743263722,20,UDP
29589,12062,17,34.06366588218791,32.3156308928048,20,UDP
29590,38788,17,34.06366588218791,32.3156308928048,20,UDP
29591,17045,17,0.0,0.0,20,UDP
29592,50508,17,35.08845964131227,33.61759743263722,20,UDP
29593,7157,17,0.0,0.0,20,UDP
29594,53211,17,35.08845964131227,33.61759743263722,20,UDP
29595,55024,17,0.0,0.0,20,UDP
29596,1748,17,0.0,0.0,20,UDP
29597,49386,17,0.0,0.0,20,UDP
29598,15470,17,30.127623275169363,30.703885282298888,20,UDP
29599,19790,17,0.0,0.0,20,UDP
29600,39437,17,30.988169785688648,29.74574799546185,20,UDP
29601,3468,17,0.0,0.0,20,UDP
29602,35434,17,0.0,0.0,20,UDP
29603,42549,17,0.0,0.0,20,UDP
29604,8425,17,0.0,0.0,20,UDP
29605,39559,17,0.0,0.0,20,UDP
29606,35044,17,0.0,0.0,20,UDP
29607,16347,17,0.0,0.0,20,UDP
29608,3275,17,0.0,0.0,20,UDP
29609,59665,17,30.127623275169363,30.703885282298888,20,UDP
29610,23707,17,0.0,0.0,20,UDP
29611,2085,17,0.0,0.0,20,UDP
29612,3909,17,0.0,0.0,20,UDP
29613,13709,17,0.0,0.0,20,UDP
29614,18321,17,0.0,0.0,20,UDP
29615,43039,17,0.0,0.0,20,UDP
29616,55530,17,0.0,0.0,20,UDP
29617,1147,17,0.0,0.0,20,UDP
29618,6806,17,35.08845964131227,33.61759743263722,20,UDP
29619,58118,17,0.0,0.0,20,UDP
29620,12389,17,35.08845964131227,33.61759743263722,20,UDP
29621,41465,17,35.08845964131227,33.61759743263722,20,UDP
29622,64354,17,0.0,0.0,20,UDP
29623,4976,17,0.0,0.0,20,UDP
29624,55578,17,0.0,0.0,20,UDP
29625,43774,17,35.08845964131227,33.61759743263722,20,UDP
29626,17559,17,0.0,0.0,20,UDP
29627,36800,17,35.08845964131227,33.61759743263722,20,UDP
29628,52815,17,35.08845964131227,33.61759743263722,20,UDP
29629,55082,17,35.08845964131227,33.61759743263722,20,UDP
29630,60597,17,0.0,0.0,20,UDP
29631,40778,17,35.08845964131227,33.61759743263722,20,UDP
29632,63022,17,0.0,0.0,20,UDP
29633,2391,17,0.0,0.0,20,UDP
29634,50515,17,35.08845964131227,33.61759743263722,20,UDP
29635,47489,17,0.0,0.0,20,UDP
29636,38010,17,30.127623275169363,30.703885282298888,20,UDP
29637,58877,17,0.0,0.0,20,UDP
29638,6535,17,0.0,0.0,20,UDP
29639,43434,17,35.08845964131227,33.61759743263722,20,UDP
29640,16345,17,0.0,0.0,20,UDP
29641,1511,17,0.0,0.0,20,UDP
29642,5616,17,35.08845964131227,33.61759743263722,20,UDP
29643,49386,17,22.516660498395403,21.36117974270148,20,UDP
29644,41377,17,35.08845964131227,33.61759743263722,20,UDP
29645,27919,17,0.0,0.0,20,UDP
29646,21447,17,35.08845964131227,33.61759743263722,20,UDP
29647,32391,17,0.0,0.0,20,UDP
29648,15491,17,35.08845964131227,33.61759743263722,20,UDP
29649,35434,17,22.516660498395403,21.36117974270148,20,UDP
29650,59062,17,0.0,0.0,20,UDP
29651,48199,17,0.0,0.0,20,UDP
29652,42549,17,34.06366588218791,32.3156308928048,20,UDP
29653,8425,17,34.06366588218791,32.3156308928048,20,UDP
29654,3468,17,22.516660498395403,21.36117974270148,20,UDP
29655,40057,17,0.0,0.0,20,UDP
29656,35044,17,34.06366588218791,32.3156308928048,20,UDP
29657,39559,17,34.06366588218791,32.3156308928048,20,UDP
29658,45504,17,0.0,0.0,20,UDP
29659,10686,17,0.0,0.0,20,UDP
29660,19602,17,0.0,0.0,20,UDP
29661,16347,17,34.06366588218791,32.3156308928048,20,UDP
29662,3275,17,34.06366588218791,32.3156308928048,20,UDP
29663,45023,17,0.0,0.0,20,UDP
29664,44822,17,0.0,0.0,20,UDP
29665,11881,17,0.0,0.0,20,UDP
29666,25166,17,33.66798677279849,33.79544870158076,20,UDP
29667,23707,17,34.06366588218791,32.3156308928048,20,UDP
29668,52756,17,0.0,0.0,20,UDP
29669,2085,17,34.06366588218791,32.3156308928048,20,UDP
29670,36711,17,35.08845964131227,33.61759743263722,20,UDP
29671,47506,17,0.0,0.0,20,UDP
29672,54954,17,35.08845964131227,33.61759743263722,20,UDP
29673,20270,17,35.08845964131227,33.61759743263722,20,UDP
29674,34181,17,35.08845964131227,33.61759743263722,20,UDP
29675,56360,17,35.08845964131227,33.61759743263722,20,UDP
29676,31475,17,0.0,0.0,20,UDP
29677,58736,17,0.0,0.0,20,UDP
29678,10151,17,0.0,0.0,20,UDP
29679,53699,17,0.0,0.0,20,UDP
29680,17935,17,0.0,0.0,20,UDP
29681,53547,17,0.0,0.0,20,UDP
29682,40394,17,0.0,0.0,20,UDP
29683,17402,17,0.0,0.0,20,UDP
29684,34315,17,0.0,0.0,20,UDP
29685,3613,17,0.0,0.0,20,UDP
29686,58118,17,22.516660498395403,21.36117974270148,20,UDP
29687,64354,17,22.516660498395403,21.36117974270148,20,UDP
29688,29379,17,0.0,0.0,20,UDP
29689,48996,17,0.0,0.0,20,UDP
29690,54810,17,0.0,0.0,20,UDP
29691,4976,17,22.516660498395403,21.36117974270148,20,UDP
29692,55578,17,22.516660498395403,21.36117974270148,20,UDP
29693,57206,17,0.0,0.0,20,UDP
29694,4558,17,0.0,0.0,20,UDP
29695,17559,17,34.06366588218791,32.3156308928048,20,UDP
29696,30880,17,0.0,0.0,20,UDP
29697,58079,17,0.0,0.0,20,UDP
29698,9185,17,0.0,0.0,20,UDP
29699,19512,17,0.0,0.0,20,UDP
29700,58506,17,0.0,0.0,20,UDP
29701,4093,17,0.0,0.0,20,UDP
29702,47808,17,0.0,0.0,20,UDP
29703,26155,17,0.0,0.0,20,UDP
29704,32316,17,0.0,0.0,20,UDP
29705,21614,17,0.0,0.0,20,UDP
29706,37359,17,0.0,0.0,20,UDP
29707,63548,17,0.0,0.0,20,UDP
29708,34638,17,0.0,0.0,20,UDP
29709,6718,17,0.0,0.0,20,UDP
29710,63022,17,22.516660498395403,21.36117974270148,20,UDP
29711,59748,17,0.0,0.0,20,UDP
29712,8525,17,0.0,0.0,20,UDP
29713,24807,17,0.0,0.0,20,UDP
29714,45901,17,0.0,0.0,20,UDP
29715,60597,17,22.516660498395403,21.36117974270148,20,UDP
29716,47489,17,22.516660498395403,21.36117974270148,20,UDP
29717,13740,17,0.0,0.0,20,UDP
29718,12062,17,0.0,0.0,20,UDP
29719,38788,17,0.0,0.0,20,UDP
29720,2391,17,22.516660498395403,21.36117974270148,20,UDP
29721,52915,17,0.0,0.0,20,UDP
29722,39223,17,0.0,0.0,20,UDP
29723,8695,17,0.0,0.0,20,UDP
29724,6535,17,34.06366588218791,32.3156308928048,20,UDP
29725,32984,17,0.0,0.0,20,UDP
29726,58877,17,34.06366588218791,32.3156308928048,20,UDP
29727,26684,17,35.08845964131227,33.61759743263722,20,UDP
29728,16345,17,34.06366588218791,32.3156308928048,20,UDP
29729,1511,17,34.06366588218791,32.3156308928048,20,UDP
29730,61386,17,0.0,0.0,20,UDP
29731,6659,17,0.0,0.0,20,UDP
29732,61370,17,0.0,0.0,20,UDP
29733,27919,17,34.06366588218791,32.3156308928048,20,UDP
29734,40057,17,22.516660498395403,21.36117974270148,20,UDP
29735,44822,17,22.516660498395403,21.36117974270148,20,UDP
29736,45023,17,22.516660498395403,21.36117974270148,20,UDP
29737,11565,17,35.08845964131227,33.61759743263722,20,UDP
29738,3278,17,0.0,0.0,20,UDP
29739,9566,17,35.08845964131227,33.61759743263722,20,UDP
29740,10151,17,34.06366588218791,32.3156308928048,20,UDP
29741,31475,17,34.06366588218791,32.3156308928048,20,UDP
29742,58736,17,34.06366588218791,32.3156308928048,20,UDP
29743,17618,17,0.0,0.0,20,UDP
29744,2602,17,0.0,0.0,20,UDP
29745,52756,17,0.0,0.0,20,UDP
29746,54524,17,35.08845964131227,33.61759743263722,20,UDP
29747,17935,17,34.06366588218791,32.3156308928048,20,UDP
29748,10710,17,35.08845964131227,33.61759743263722,20,UDP
29749,53547,17,34.06366588218791,32.3156308928048,20,UDP
29750,17402,17,34.06366588218791,32.3156308928048,20,UDP
29751,40394,17,34.06366588218791,32.3156308928048,20,UDP
29752,3613,17,34.06366588218791,32.3156308928048,20,UDP
29753,34315,17,34.06366588218791,32.3156308928048,20,UDP
29754,24337,17,0.0,0.0,20,UDP
29755,53699,17,34.06366588218791,32.3156308928048,20,UDP
29756,34540,17,0.0,0.0,20,UDP
29757,38178,17,0.0,0.0,20,UDP
29758,34707,17,0.0,0.0,20,UDP
29759,35283,17,0.0,0.0,20,UDP
29760,62089,17,0.0,0.0,20,UDP
29761,17640,17,35.08845964131227,33.61759743263722,20,UDP
29762,25211,17,35.08845964131227,33.61759743263722,20,UDP
29763,29379,17,34.06366588218791,32.3156308928048,20,UDP
29764,48996,17,34.06366588218791,32.3156308928048,20,UDP
29765,5380,17,0.0,0.0,20,UDP
29766,52230,17,35.08845964131227,33.61759743263722,20,UDP
29767,59757,17,0.0,0.0,20,UDP
29768,53594,17,35.08845964131227,33.61759743263722,20,UDP
29769,54810,17,34.06366588218791,32.3156308928048,20,UDP
29770,34363,17,0.0,0.0,20,UDP
29771,38531,17,0.0,0.0,20,UDP
29772,48801,17,0.0,0.0,20,UDP
29773,50070,17,0.0,0.0,20,UDP
29774,13763,17,35.08845964131227,33.61759743263722,20,UDP
29775,22421,17,0.0,0.0,20,UDP
29776,51370,17,0.0,0.0,20,UDP
29777,55541,17,0.0,0.0,20,UDP
29778,35383,17,35.08845964131227,33.61759743263722,20,UDP
29779,37830,17,0.0,0.0,20,UDP
29780,52474,17,35.08845964131227,33.61759743263722,20,UDP
29781,6320,17,35.08845964131227,33.61759743263722,20,UDP
29782,33781,17,0.0,0.0,20,UDP
29783,30880,17,34.06366588218791,32.3156308928048,20,UDP
29784,5173,17,0.0,0.0,20,UDP
29785,27454,17,0.0,0.0,20,UDP
29786,9185,17,34.06366588218791,32.3156308928048,20,UDP
29787,47808,17,34.06366588218791,32.3156308928048,20,UDP
29788,63548,17,22.516660498395403,21.36117974270148,20,UDP
29789,6921,17,0.0,0.0,20,UDP
29790,4093,17,22.516660498395403,21.36117974270148,20,UDP
29791,29633,17,0.0,0.0,20,UDP
29792,34638,17,22.516660498395403,21.36117974270148,20,UDP
29793,37359,17,22.516660498395403,21.36117974270148,20,UDP
29794,8525,17,34.06366588218791,32.3156308928048,20,UDP
29795,54841,17,30.127623275169363,30.703885282298888,20,UDP
29796,57927,17,0.0,0.0,20,UDP
29797,6718,17,22.516660498395403,21.36117974270148,20,UDP
29798,59748,17,34.06366588218791,32.3156308928048,20,UDP
29799,24807,17,22.516660498395403,21.36117974270148,20,UDP
29800,45901,17,34.06366588218791,32.3156308928048,20,UDP
29801,4143,17,0.0,0.0,20,UDP
29802,13740,17,34.06366588218791,32.3156308928048,20,UDP
29803,15816,17,0.0,0.0,20,UDP
29804,53211,17,0.0,0.0,20,UDP
29805,39223,17,22.516660498395403,21.36117974270148,20,UDP
29806,50508,17,0.0,0.0,20,UDP
29807,32984,17,22.516660498395403,21.36117974270148,20,UDP
29808,52915,17,22.516660498395403,21.36117974270148,20,UDP
29809,8695,17,0.0,0.0,20,UDP
29810,9266,17,35.08845964131227,33.61759743263722,20,UDP
29811,6659,17,22.516660498395403,21.36117974270148,20,UDP
29812,8825,17,35.08845964131227,33.61759743263722,20,UDP
29813,61370,17,22.516660498395403,21.36117974270148,20,UDP
29814,49386,17,0.0,0.0,20,UDP
29815,61386,17,22.516660498395403,21.36117974270148,20,UDP
29816,3468,17,0.0,0.0,20,UDP
29817,35434,17,0.0,0.0,20,UDP
29818,8425,17,0.0,0.0,20,UDP
29819,42549,17,0.0,0.0,20,UDP
29820,19120,17,30.127623275169363,30.703885282298888,8,UDP
29821,29162,17,35.08845964131227,33.61759743263722,20,UDP
29822,38009,17,35.08845964131227,33.61759743263722,20,UDP
29823,3980,17,35.08845964131227,33.61759743263722,20,UDP
29824,39559,17,0.0,0.0,20,UDP
29825,39366,17,35.08845964131227,33.61759743263722,20,UDP
29826,42440,17,35.08845964131227,33.61759743263722,20,UDP
29827,1511,17,35.08845964131227,33.61759743263722,20,UDP
29828,35044,17,0.0,0.0,20,UDP
29829,62657,17,35.08845964131227,33.61759743263722,20,UDP
29830,16347,17,0.0,0.0,20,UDP
29831,3275,17,0.0,0.0,20,UDP
29832,65519,17,35.08845964131227,33.61759743263722,20,UDP
29833,53399,17,35.08845964131227,33.61759743263722,20,UDP
29834,3826,17,35.08845964131227,33.61759743263722,20,UDP
29835,36635,17,35.08845964131227,33.61759743263722,20,UDP
29836,43904,17,35.08845964131227,33.61759743263722,20,UDP
29837,34955,17,35.08845964131227,33.61759743263722,20,UDP
29838,23707,17,0.0,0.0,20,UDP
29839,2085,17,0.0,0.0,20,UDP
29840,39437,17,0.0,0.0,20,UDP
29841,37919,17,33.66798677279849,33.79544870158076,20,UDP
29842,60934,17,24.856923918028684,23.957303290487022,20,UDP
29843,2602,17,22.516660498395403,21.36117974270148,20,UDP
29844,17618,17,22.516660498395403,21.36117974270148,20,UDP
29845,24337,17,22.516660498395403,21.36117974270148,20,UDP
29846,6806,17,0.0,0.0,20,UDP
29847,41465,17,0.0,0.0,20,UDP
29848,58118,17,0.0,0.0,20,UDP
29849,12389,17,0.0,0.0,20,UDP
29850,38178,17,22.516660498395403,21.36117974270148,20,UDP
29851,34707,17,22.516660498395403,21.36117974270148,20,UDP
29852,34540,17,22.516660498395403,21.36117974270148,20,UDP
29853,62089,17,22.516660498395403,21.36117974270148,20,UDP
29854,35283,17,22.516660498395403,21.36117974270148,20,UDP
29855,64354,17,0.0,0.0,20,UDP
29856,43774,17,0.0,0.0,20,UDP
29857,5380,17,22.516660498395403,21.36117974270148,20,UDP
29858,59757,17,22.516660498395403,21.36117974270148,20,UDP
29859,34363,17,22.516660498395403,21.36117974270148,20,UDP
29860,48801,17,22.516660498395403,21.36117974270148,20,UDP
29861,4976,17,0.0,0.0,20,UDP
29862,55578,17,0.0,0.0,20,UDP
29863,38531,17,22.516660498395403,21.36117974270148,20,UDP
29864,50070,17,22.516660498395403,21.36117974270148,20,UDP
29865,55541,17,22.516660498395403,21.36117974270148,20,UDP
29866,22421,17,22.516660498395403,21.36117974270148,20,UDP
29867,51370,17,22.516660498395403,21.36117974270148,20,UDP
29868,37830,17,22.516660498395403,21.36117974270148,20,UDP
29869,5173,17,22.516660498395403,21.36117974270148,20,UDP
29870,27454,17,22.516660498395403,21.36117974270148,20,UDP
29871,36800,17,0.0,0.0,20,UDP
29872,33781,17,22.516660498395403,21.36117974270148,20,UDP
29873,55082,17,0.0,0.0,20,UDP
29874,17559,17,0.0,0.0,20,UDP
29875,52815,17,0.0,0.0,20,UDP
29876,29633,17,22.516660498395403,21.36117974270148,20,UDP
29877,6921,17,22.516660498395403,21.36117974270148,20,UDP
29878,57927,17,22.516660498395403,21.36117974270148,20,UDP
29879,60597,17,0.0,0.0,20,UDP
29880,47489,17,0.0,0.0,20,UDP
29881,63022,17,0.0,0.0,20,UDP
29882,40778,17,0.0,0.0,20,UDP
29883,50515,17,0.0,0.0,20,UDP
29884,2391,17,0.0,0.0,20,UDP
29885,4143,17,22.516660498395403,21.36117974270148,20,UDP
29886,15816,17,22.516660498395403,21.36117974270148,20,UDP
29887,50508,17,22.516660498395403,21.36117974270148,20,UDP
29888,58877,17,0.0,0.0,20,UDP
29889,53211,17,22.516660498395403,21.36117974270148,20,UDP
29890,13087,17,35.08845964131227,33.61759743263722,20,UDP
29891,5616,17,0.0,0.0,20,UDP
29892,6535,17,0.0,0.0,20,UDP
29893,1511,17,0.0,0.0,20,UDP
29894,16345,17,0.0,0.0,20,UDP
29895,43434,17,0.0,0.0,20,UDP
29896,41377,17,0.0,0.0,20,UDP
29897,49386,17,34.06366588218791,32.3156308928048,20,UDP
29898,24220,17,35.08845964131227,33.61759743263722,20,UDP
29899,27919,17,0.0,0.0,20,UDP
29900,15491,17,0.0,0.0,20,UDP
29901,3468,17,34.06366588218791,32.3156308928048,20,UDP
29902,21447,17,0.0,0.0,20,UDP
29903,35434,17,34.06366588218791,32.3156308928048,20,UDP
29904,40057,17,0.0,0.0,20,UDP
29905,44822,17,0.0,0.0,20,UDP
29906,45023,17,0.0,0.0,20,UDP
29907,26320,17,35.08845964131227,33.61759743263722,20,UDP
29908,54954,17,0.0,0.0,20,UDP
29909,44097,17,35.08845964131227,33.61759743263722,20,UDP
29910,36711,17,0.0,0.0,20,UDP
29911,15510,17,35.08845964131227,33.61759743263722,20,UDP
29912,20270,17,0.0,0.0,20,UDP
29913,48518,17,0.0,0.0,20,UDP
29914,34181,17,0.0,0.0,20,UDP
29915,10151,17,0.0,0.0,20,UDP
29916,56360,17,0.0,0.0,20,UDP
29917,31475,17,0.0,0.0,20,UDP
29918,31475,17,0.0,0.0,20,UDP
29919,58736,17,0.0,0.0,20,UDP
29920,53547,17,0.0,0.0,20,UDP
29921,25301,17,35.08845964131227,33.61759743263722,20,UDP
